edge_id,slope
EDGE_010785,-0.000854
EDGE_010786,0.013614
EDGE_010787,-0.008787
EDGE_010788,-0.004331
EDGE_010789,-0.013790
EDGE_010790,0.019210
EDGE_010791,0.021865
EDGE_010792,0.015886
EDGE_010793,0.015126
EDGE_010794,-0.003427
EDGE_010795,0.004060
EDGE_010796,0.001448
EDGE_010797,-0.003869
EDGE_010798,0.001112
EDGE_010799,-0.006994
EDGE_010800,0.026785
EDGE_010801,0.001428
EDGE_010802,-0.055151
EDGE_010803,0.020093
EDGE_010804,-0.002058
EDGE_010805,-0.020093
EDGE_010806,-0.009289
EDGE_010807,0.002058
EDGE_010808,0.006994
EDGE_010809,0.019737
EDGE_010810,0.009061
EDGE_010811,-0.009061
EDGE_010812,-0.001162
EDGE_010813,0.006165
EDGE_010814,-0.007103
EDGE_010815,0.002032
EDGE_010816,0.028582
EDGE_010817,0.007103
EDGE_010818,0.004213
EDGE_010819,0.005734
EDGE_010820,-0.001669
EDGE_010821,0.002326
EDGE_010822,0.000373
EDGE_010823,-0.000627
EDGE_010824,0.003834
EDGE_010825,-0.000426
EDGE_010826,0.003115
EDGE_010827,-0.001855
EDGE_010828,-0.000275
EDGE_010829,-0.001577
EDGE_010830,-0.001408
EDGE_010831,0.001848
EDGE_010832,-0.029236
EDGE_010833,-0.006413
EDGE_010834,0.010022
EDGE_010835,0.005075
EDGE_010836,-0.008904
EDGE_010837,0.003936
EDGE_010838,-0.001786
EDGE_010839,-0.003007
EDGE_010840,0.001786
EDGE_010841,0.006553
EDGE_010842,-0.002032
EDGE_010843,0.005162
EDGE_010844,-0.003952
EDGE_010845,-0.005590
EDGE_010846,0.004370
EDGE_010847,0.005886
EDGE_010848,0.017709
EDGE_010849,-0.045461
EDGE_010850,0.045461
EDGE_010851,-0.147604
EDGE_010852,-0.002028
EDGE_010853,0.002028
EDGE_010854,0.012995
EDGE_010855,-0.017344
EDGE_010856,0.174645
EDGE_010857,-0.012995
EDGE_010858,0.129288
EDGE_010859,0.333839
EDGE_010860,-0.058639
EDGE_010861,-0.129288
EDGE_010862,-0.333839
EDGE_010863,0.058639
EDGE_010864,-0.021773
EDGE_010865,0.021773
EDGE_010866,0.016639
EDGE_010867,-0.017709
EDGE_010868,0.204977
EDGE_010869,-0.274958
EDGE_010870,-0.174645
EDGE_010871,-0.204977
EDGE_010872,0.017344
EDGE_010873,-0.016639
EDGE_010874,0.274958
EDGE_010875,0.014686
EDGE_010876,0.000000
EDGE_010877,0.036640
EDGE_010878,0.019388
EDGE_010879,0.000000
EDGE_010880,0.042439
EDGE_010881,0.024796
EDGE_010882,-0.015241
EDGE_010883,0.025675
EDGE_010884,0.069488
EDGE_010885,-0.019388
EDGE_010886,0.022019
EDGE_010887,-0.025675
EDGE_010888,-0.036640
EDGE_010889,-0.022019
EDGE_010890,-0.042439
EDGE_010891,-0.024796
EDGE_010892,-0.001750
EDGE_010893,0.000000
EDGE_010894,-0.002726
EDGE_010895,0.033020
EDGE_010896,0.001065
EDGE_010897,-0.001065
EDGE_010898,-0.002615
EDGE_010899,0.007381
EDGE_010900,-0.007381
EDGE_010901,0.000926
EDGE_010902,0.013146
EDGE_010903,-0.000584
EDGE_010904,-0.000511
EDGE_010905,0.000000
EDGE_010906,0.000000
EDGE_010907,-0.007158
EDGE_010908,-0.099490
EDGE_010909,0.021459
EDGE_010910,0.047627
EDGE_010911,-0.047627
EDGE_010912,-0.007045
EDGE_010913,0.020574
EDGE_010914,-0.001739
EDGE_010915,0.021213
EDGE_010916,-0.009078
EDGE_010917,-0.014709
EDGE_010918,-0.012637
EDGE_010919,-0.045428
EDGE_010920,0.067979
EDGE_010921,0.009650
EDGE_010922,-0.067979
EDGE_010923,-0.030118
EDGE_010924,-0.091943
EDGE_010925,0.045428
EDGE_010926,0.030118
EDGE_010927,0.026535
EDGE_010928,0.014549
EDGE_010929,-0.043632
EDGE_010930,-0.004941
EDGE_010931,-0.030077
EDGE_010932,0.029029
EDGE_010933,0.024670
EDGE_010934,-0.007906
EDGE_010935,-0.029029
EDGE_010936,-0.000684
EDGE_010937,-0.082730
EDGE_010938,0.035598
EDGE_010939,0.030422
EDGE_010940,0.051172
EDGE_010941,-0.035598
EDGE_010942,0.000978
EDGE_010943,-0.013591
EDGE_010944,0.082730
EDGE_010945,0.021278
EDGE_010946,0.121110
EDGE_010947,-0.051172
EDGE_010948,-0.040154
EDGE_010949,0.007906
EDGE_010950,0.009858
EDGE_010951,-0.121110
EDGE_010952,0.000684
EDGE_010953,-0.009858
EDGE_010954,-0.024219
EDGE_010955,0.000870
EDGE_010956,-0.029785
EDGE_010957,-0.008245
EDGE_010958,0.028676
EDGE_010959,0.038416
EDGE_010960,0.036066
EDGE_010961,0.012303
EDGE_010962,-0.028676
EDGE_010963,-0.038416
EDGE_010964,0.022375
EDGE_010965,0.007041
EDGE_010966,-0.012735
EDGE_010967,0.010236
EDGE_010968,0.008245
EDGE_010969,0.072763
EDGE_010970,0.001436
EDGE_010971,-0.007041
EDGE_010972,-0.014107
EDGE_010973,0.107442
EDGE_010974,-0.036066
EDGE_010975,-0.107442
EDGE_010976,0.000000
EDGE_010977,0.000000
EDGE_010978,-0.072763
EDGE_010979,0.053029
EDGE_010980,-0.023088
EDGE_010981,0.014709
EDGE_010982,0.202329
EDGE_010983,0.022738
EDGE_010984,0.023088
EDGE_010985,-0.022738
EDGE_010986,-0.001436
EDGE_010987,-0.022375
EDGE_010988,-0.012303
EDGE_010989,0.016045
EDGE_010990,-0.004761
EDGE_010991,0.076232
EDGE_010992,0.033874
EDGE_010993,-0.035129
EDGE_010994,-0.076232
EDGE_010995,-0.033874
EDGE_010996,-0.043620
EDGE_010997,-0.016045
EDGE_010998,0.035129
EDGE_010999,-0.064109
EDGE_011000,0.004761
EDGE_011001,-0.002210
EDGE_011002,0.032611
EDGE_011003,0.108978
EDGE_011004,0.064109
EDGE_011005,-0.108978
EDGE_011006,0.043620
EDGE_011007,0.012016
EDGE_011008,-0.037437
EDGE_011009,-0.007418
EDGE_011010,0.004826
EDGE_011011,0.000454
EDGE_011012,0.113558
EDGE_011013,0.005113
EDGE_011014,-0.068546
EDGE_011015,-0.005113
EDGE_011016,0.026293
EDGE_011017,-0.029283
EDGE_011018,0.039747
EDGE_011019,0.068546
EDGE_011020,0.000000
EDGE_011021,-0.004090
EDGE_011022,0.046802
EDGE_011023,-0.058502
EDGE_011024,0.039363
EDGE_011025,-0.046802
EDGE_011026,-0.054879
EDGE_011027,0.074988
EDGE_011028,-0.018073
EDGE_011029,-0.088381
EDGE_011030,-0.059420
EDGE_011031,-0.033707
EDGE_011032,-0.029925
EDGE_011033,0.062920
EDGE_011034,0.012066
EDGE_011035,0.039333
EDGE_011036,0.021542
EDGE_011037,0.000000
EDGE_011038,0.029634
EDGE_011039,0.026732
EDGE_011040,-0.010308
EDGE_011041,0.088381
EDGE_011042,-0.041513
EDGE_011043,-0.062920
EDGE_011044,0.048869
EDGE_011045,0.023294
EDGE_011046,-0.013816
EDGE_011047,0.015471
EDGE_011048,-0.021542
EDGE_011049,0.010308
EDGE_011050,-0.088795
EDGE_011051,-0.012066
EDGE_011052,-0.074988
EDGE_011053,0.049398
EDGE_011054,-0.015471
EDGE_011055,0.013816
EDGE_011056,-0.005109
EDGE_011057,0.062731
EDGE_011058,-0.049398
EDGE_011059,0.013567
EDGE_011060,0.049799
EDGE_011061,-0.062731
EDGE_011062,0.018061
EDGE_011063,0.045562
EDGE_011064,-0.049799
EDGE_011065,0.014634
EDGE_011066,0.108176
EDGE_011067,-0.045562
EDGE_011068,0.012647
EDGE_011069,0.088795
EDGE_011070,-0.108176
EDGE_011071,-0.008998
EDGE_011072,0.054879
EDGE_011073,0.005109
EDGE_011074,-0.017455
EDGE_011075,0.058576
EDGE_011076,0.017455
EDGE_011077,-0.002662
EDGE_011078,-0.058576
EDGE_011079,0.018073
EDGE_011080,-0.039363
EDGE_011081,0.067031
EDGE_011082,-0.029634
EDGE_011083,-0.023294
EDGE_011084,0.082472
EDGE_011085,-0.039333
EDGE_011086,0.002662
EDGE_011087,0.041363
EDGE_011088,-0.041751
EDGE_011089,-0.014634
EDGE_011090,0.056794
EDGE_011091,0.073873
EDGE_011092,-0.048869
EDGE_011093,-0.013567
EDGE_011094,0.041751
EDGE_011095,-0.073873
EDGE_011096,-0.018061
EDGE_011097,0.055115
EDGE_011098,-0.041363
EDGE_011099,-0.012647
EDGE_011100,0.029925
EDGE_011101,-0.055115
EDGE_011102,0.008998
EDGE_011103,0.041513
EDGE_011104,-0.067031
EDGE_011105,0.050125
EDGE_011106,-0.056794
EDGE_011107,0.007114
EDGE_011108,-0.020340
EDGE_011109,0.009778
EDGE_011110,-0.026145
EDGE_011111,0.000868
EDGE_011112,-0.009778
EDGE_011113,-0.062344
EDGE_011114,-0.010907
EDGE_011115,-0.035904
EDGE_011116,-0.000868
EDGE_011117,0.062344
EDGE_011118,0.010907
EDGE_011119,-0.006370
EDGE_011120,0.019772
EDGE_011121,0.035904
EDGE_011122,0.006370
EDGE_011123,0.020340
EDGE_011124,-0.019772
EDGE_011125,0.026145
EDGE_011126,-0.000172
EDGE_011127,-0.007646
EDGE_011128,0.004740
EDGE_011129,0.000172
EDGE_011130,-0.000722
EDGE_011131,-0.009836
EDGE_011132,0.000722
EDGE_011133,0.000000
EDGE_011134,0.000000
EDGE_011135,0.009836
EDGE_011136,0.000697
EDGE_011137,-0.007127
EDGE_011138,0.006681
EDGE_011139,0.024576
EDGE_011140,0.006396
EDGE_011141,0.049697
EDGE_011142,-0.001586
EDGE_011143,-0.003534
EDGE_011144,0.000685
EDGE_011145,0.004362
EDGE_011146,-0.005590
EDGE_011147,0.004193
EDGE_011148,0.001725
EDGE_011149,-0.000697
EDGE_011150,0.005590
EDGE_011151,-0.003035
EDGE_011152,0.003446
EDGE_011153,-0.003446
EDGE_011154,0.000000
EDGE_011155,-0.000354
EDGE_011156,-0.001980
EDGE_011157,0.005379
EDGE_011158,0.000762
EDGE_011159,-0.001282
EDGE_011160,0.001282
EDGE_011161,-0.001671
EDGE_011162,0.001980
EDGE_011163,0.003770
EDGE_011164,-0.004362
EDGE_011165,-0.000666
EDGE_011166,-0.003770
EDGE_011167,0.000766
EDGE_011168,-0.005379
EDGE_011169,0.001671
EDGE_011170,-0.000789
EDGE_011171,0.002498
EDGE_011172,-0.004154
EDGE_011173,0.000789
EDGE_011174,0.000354
EDGE_011175,-0.004114
EDGE_011176,0.000250
EDGE_011177,-0.000685
EDGE_011178,0.000000
EDGE_011179,-0.000250
EDGE_011180,0.000141
EDGE_011181,-0.000766
EDGE_011182,0.000666
EDGE_011183,-0.005033
EDGE_011184,-0.000141
EDGE_011185,-0.000762
EDGE_011186,0.005033
EDGE_011187,0.004114
EDGE_011188,-0.002498
EDGE_011189,-0.000188
EDGE_011190,0.003035
EDGE_011191,-0.001725
EDGE_011192,0.000188
EDGE_011193,0.058502
EDGE_011194,-0.082472
EDGE_011195,-0.071707
EDGE_011196,0.071707
EDGE_011197,0.022530
EDGE_011198,-0.016343
EDGE_011199,0.026712
EDGE_011200,-0.006156
EDGE_011201,0.006421
EDGE_011202,-0.024576
EDGE_011203,0.000000
EDGE_011204,0.006156
EDGE_011205,0.000000
EDGE_011206,0.000852
EDGE_011207,-0.006421
EDGE_011208,-0.009331
EDGE_011209,-0.003136
EDGE_011210,-0.000852
EDGE_011211,0.013545
EDGE_011212,-0.013545
EDGE_011213,0.002418
EDGE_011214,0.003136
EDGE_011215,-0.002607
EDGE_011216,0.005295
EDGE_011217,0.002607
EDGE_011218,0.001235
EDGE_011219,0.009331
EDGE_011220,0.000000
EDGE_011221,0.000000
EDGE_011222,-0.017801
EDGE_011223,-0.002418
EDGE_011224,-0.005295
EDGE_011225,0.003534
EDGE_011226,0.017801
EDGE_011227,0.000000
EDGE_011228,0.000000
EDGE_011229,-0.001235
EDGE_011230,-0.019737
EDGE_011231,-0.004535
EDGE_011232,-0.004213
EDGE_011233,0.002415
EDGE_011234,-0.006954
EDGE_011235,-0.001728
EDGE_011236,0.000000
EDGE_011237,0.006954
EDGE_011238,0.044839
EDGE_011239,-0.052811
EDGE_011240,0.012600
EDGE_011241,0.027420
EDGE_011242,0.008078
EDGE_011243,0.045811
EDGE_011244,-0.048556
EDGE_011245,0.097202
EDGE_011246,-0.044839
EDGE_011247,0.071183
EDGE_011248,-0.109743
EDGE_011249,0.089268
EDGE_011250,-0.057241
EDGE_011251,0.089948
EDGE_011252,-0.010612
EDGE_011253,-0.046415
EDGE_011254,-0.097202
EDGE_011255,-0.089732
EDGE_011256,-0.031585
EDGE_011257,0.084536
EDGE_011258,0.079770
EDGE_011259,-0.016716
EDGE_011260,0.004381
EDGE_011261,0.123977
EDGE_011262,0.079726
EDGE_011263,-0.084536
EDGE_011264,-0.090759
EDGE_011265,-0.079726
EDGE_011266,-0.029459
EDGE_011267,0.037698
EDGE_011268,-0.090792
EDGE_011269,-0.076562
EDGE_011270,0.007438
EDGE_011271,-0.028379
EDGE_011272,-0.060809
EDGE_011273,0.050666
EDGE_011274,0.007671
EDGE_011275,0.045669
EDGE_011276,0.059416
EDGE_011277,-0.025840
EDGE_011278,-0.030683
EDGE_011279,-0.101587
EDGE_011280,-0.008012
EDGE_011281,0.102412
EDGE_011282,0.060809
EDGE_011283,-0.063518
EDGE_011284,0.135704
EDGE_011285,-0.136436
EDGE_011286,-0.014709
EDGE_011287,0.027921
EDGE_011288,0.065243
EDGE_011289,0.112039
EDGE_011290,-0.005740
EDGE_011291,-0.081695
EDGE_011292,0.107372
EDGE_011293,0.032725
EDGE_011294,0.025355
EDGE_011295,0.078970
EDGE_011296,-0.026998
EDGE_011297,0.046597
EDGE_011298,-0.061789
EDGE_011299,0.017998
EDGE_011300,-0.070005
EDGE_011301,0.000000
EDGE_011302,-0.004326
EDGE_011303,0.013169
EDGE_011304,-0.027116
EDGE_011305,-0.064962
EDGE_011306,0.080057
EDGE_011307,0.046169
EDGE_011308,0.000000
EDGE_011309,-0.088284
EDGE_011310,-0.036902
EDGE_011311,0.067719
EDGE_011312,0.005878
EDGE_011313,-0.064578
EDGE_011314,0.046586
EDGE_011315,0.069746
EDGE_011316,-0.017863
EDGE_011317,-0.120742
EDGE_011318,0.099737
EDGE_011319,-0.108999
EDGE_011320,0.064578
EDGE_011321,-0.030692
EDGE_011322,0.056816
EDGE_011323,0.070005
EDGE_011324,-0.006432
EDGE_011325,-0.014636
EDGE_011326,0.030538
EDGE_011327,-0.111377
EDGE_011328,0.108999
EDGE_011329,-0.115511
EDGE_011330,-0.029104
EDGE_011331,0.076980
EDGE_011332,0.121454
EDGE_011333,-0.026333
EDGE_011334,-0.074942
EDGE_011335,0.029104
EDGE_011336,-0.077858
EDGE_011337,0.068646
EDGE_011338,0.007056
EDGE_011339,0.030692
EDGE_011340,0.066612
EDGE_011341,0.031857
EDGE_011342,0.074942
EDGE_011343,0.069358
EDGE_011344,0.005931
EDGE_011345,0.045187
EDGE_011346,-0.028805
EDGE_011347,0.026333
EDGE_011348,-0.018831
EDGE_011349,0.115511
EDGE_011350,-0.065704
EDGE_011351,-0.043272
EDGE_011352,0.012187
EDGE_011353,-0.043038
EDGE_011354,0.028805
EDGE_011355,-0.004207
EDGE_011356,0.028207
EDGE_011357,-0.039103
EDGE_011358,0.018831
EDGE_011359,-0.007058
EDGE_011360,0.065704
EDGE_011361,-0.033443
EDGE_011362,0.004207
EDGE_011363,0.011437
EDGE_011364,0.043038
EDGE_011365,0.039103
EDGE_011366,-0.010535
EDGE_011367,-0.000271
EDGE_011368,-0.034247
EDGE_011369,0.007058
EDGE_011370,0.015567
EDGE_011371,-0.003281
EDGE_011372,0.029238
EDGE_011373,0.016316
EDGE_011374,-0.002034
EDGE_011375,0.008829
EDGE_011376,0.004287
EDGE_011377,-0.000329
EDGE_011378,-0.005589
EDGE_011379,-0.004287
EDGE_011380,0.008478
EDGE_011381,-0.003417
EDGE_011382,-0.006963
EDGE_011383,0.002447
EDGE_011384,0.042833
EDGE_011385,-0.008100
EDGE_011386,-0.016209
EDGE_011387,0.031215
EDGE_011388,0.002361
EDGE_011389,-0.007298
EDGE_011390,0.016209
EDGE_011391,0.000287
EDGE_011392,-0.005797
EDGE_011393,0.008308
EDGE_011394,-0.024025
EDGE_011395,0.001049
EDGE_011396,0.018533
EDGE_011397,-0.002571
EDGE_011398,-0.007540
EDGE_011399,0.006679
EDGE_011400,0.002125
EDGE_011401,-0.001399
EDGE_011402,-0.006091
EDGE_011403,-0.002125
EDGE_011404,-0.000681
EDGE_011405,0.001399
EDGE_011406,-0.003830
EDGE_011407,0.021104
EDGE_011408,-0.013602
EDGE_011409,-0.001364
EDGE_011410,0.001877
EDGE_011411,-0.001002
EDGE_011412,-0.018744
EDGE_011413,-0.004499
EDGE_011414,-0.003269
EDGE_011415,-0.003543
EDGE_011416,0.018744
EDGE_011417,0.000640
EDGE_011418,0.000432
EDGE_011419,-0.000681
EDGE_011420,-0.000670
EDGE_011421,0.007432
EDGE_011422,-0.030225
EDGE_011423,-0.000432
EDGE_011424,0.014409
EDGE_011425,0.019028
EDGE_011426,0.032433
EDGE_011427,-0.065394
EDGE_011428,0.054375
EDGE_011429,-0.032433
EDGE_011430,0.089914
EDGE_011431,-0.043044
EDGE_011432,0.034419
EDGE_011433,-0.076528
EDGE_011434,-0.089914
EDGE_011435,-0.050478
EDGE_011436,0.002046
EDGE_011437,-0.079183
EDGE_011438,-0.002046
EDGE_011439,0.010043
EDGE_011440,0.016408
EDGE_011441,0.002571
EDGE_011442,0.011672
EDGE_011443,-0.000935
EDGE_011444,0.006402
EDGE_011445,-0.011672
EDGE_011446,-0.005361
EDGE_011447,0.011351
EDGE_011448,0.005169
EDGE_011449,-0.011351
EDGE_011450,-0.000187
EDGE_011451,-0.001510
EDGE_011452,-0.008644
EDGE_011453,0.013602
EDGE_011454,0.016340
EDGE_011455,-0.011767
EDGE_011456,0.008644
EDGE_011457,0.003269
EDGE_011458,0.008676
EDGE_011459,-0.002729
EDGE_011460,0.009685
EDGE_011461,-0.001783
EDGE_011462,0.016401
EDGE_011463,-0.009101
EDGE_011464,0.014022
EDGE_011465,-0.009276
EDGE_011466,-0.001642
EDGE_011467,0.013327
EDGE_011468,-0.002361
EDGE_011469,0.001642
EDGE_011470,0.009322
EDGE_011471,-0.005802
EDGE_011472,0.001747
EDGE_011473,0.008719
EDGE_011474,-0.009322
EDGE_011475,-0.001747
EDGE_011476,-0.009685
EDGE_011477,0.020301
EDGE_011478,-0.016426
EDGE_011479,0.010815
EDGE_011480,0.031895
EDGE_011481,0.030557
EDGE_011482,0.029575
EDGE_011483,-0.019823
EDGE_011484,-0.030557
EDGE_011485,0.040913
EDGE_011486,-0.050321
EDGE_011487,-0.012912
EDGE_011488,0.014366
EDGE_011489,-0.044761
EDGE_011490,0.039687
EDGE_011491,-0.031895
EDGE_011492,0.027677
EDGE_011493,-0.039687
EDGE_011494,0.002977
EDGE_011495,-0.078962
EDGE_011496,0.078962
EDGE_011497,-0.002977
EDGE_011498,0.017089
EDGE_011499,-0.045177
EDGE_011500,-0.031775
EDGE_011501,0.030888
EDGE_011502,-0.027677
EDGE_011503,0.045177
EDGE_011504,0.044355
EDGE_011505,-0.017429
EDGE_011506,-0.032042
EDGE_011507,0.031775
EDGE_011508,-0.017089
EDGE_011509,-0.004973
EDGE_011510,-0.022077
EDGE_011511,0.032104
EDGE_011512,-0.020166
EDGE_011513,-0.009870
EDGE_011514,0.001370
EDGE_011515,0.020166
EDGE_011516,-0.006402
EDGE_011517,-0.002415
EDGE_011518,-0.001370
EDGE_011519,0.002373
EDGE_011520,0.031202
EDGE_011521,-0.020304
EDGE_011522,-0.031156
EDGE_011523,-0.024977
EDGE_011524,0.033117
EDGE_011525,-0.031202
EDGE_011526,-0.004094
EDGE_011527,0.094978
EDGE_011528,-0.015649
EDGE_011529,-0.001109
EDGE_011530,0.034132
EDGE_011531,-0.033117
EDGE_011532,-0.047572
EDGE_011533,0.024977
EDGE_011534,0.059535
EDGE_011535,0.037302
EDGE_011536,-0.094978
EDGE_011537,-0.059535
EDGE_011538,0.001109
EDGE_011539,-0.037302
EDGE_011540,-0.045724
EDGE_011541,-0.101776
EDGE_011542,0.101776
EDGE_011543,0.007031
EDGE_011544,-0.087672
EDGE_011545,0.045724
EDGE_011546,0.015510
EDGE_011547,-0.015510
EDGE_011548,-0.065306
EDGE_011549,-0.034132
EDGE_011550,-0.055939
EDGE_011551,0.087672
EDGE_011552,0.023106
EDGE_011553,-0.023106
EDGE_011554,-0.032807
EDGE_011555,0.065306
EDGE_011556,-0.006164
EDGE_011557,-0.024274
EDGE_011558,0.000517
EDGE_011559,0.016658
EDGE_011560,0.063804
EDGE_011561,0.006164
EDGE_011562,0.033499
EDGE_011563,-0.009415
EDGE_011564,-0.012560
EDGE_011565,0.009415
EDGE_011566,-0.017309
EDGE_011567,0.006643
EDGE_011568,0.024274
EDGE_011569,-0.003085
EDGE_011570,-0.011461
EDGE_011571,0.005633
EDGE_011572,0.024210
EDGE_011573,0.012560
EDGE_011574,-0.021660
EDGE_011575,-0.012516
EDGE_011576,0.042836
EDGE_011577,0.020790
EDGE_011578,0.051421
EDGE_011579,0.002179
EDGE_011580,0.001840
EDGE_011581,-0.080289
EDGE_011582,-0.063804
EDGE_011583,-0.001840
EDGE_011584,0.053349
EDGE_011585,-0.000522
EDGE_011586,-0.033777
EDGE_011587,-0.000517
EDGE_011588,-0.027267
EDGE_011589,-0.039641
EDGE_011590,0.018882
EDGE_011591,0.021660
EDGE_011592,0.039641
EDGE_011593,0.016620
EDGE_011594,-0.012704
EDGE_011595,-0.017699
EDGE_011596,0.017309
EDGE_011597,0.011461
EDGE_011598,-0.029944
EDGE_011599,0.052816
EDGE_011600,-0.095174
EDGE_011601,-0.010549
EDGE_011602,-0.007331
EDGE_011603,-0.018882
EDGE_011604,-0.034545
EDGE_011605,0.033777
EDGE_011606,0.003085
EDGE_011607,-0.059742
EDGE_011608,0.002038
EDGE_011609,-0.017286
EDGE_011610,0.041672
EDGE_011611,0.095174
EDGE_011612,-0.058480
EDGE_011613,0.000522
EDGE_011614,-0.061748
EDGE_011615,-0.047290
EDGE_011616,-0.053349
EDGE_011617,-0.021213
EDGE_011618,-0.017429
EDGE_011619,0.018622
EDGE_011620,0.017286
EDGE_011621,0.026303
EDGE_011622,-0.002179
EDGE_011623,0.007019
EDGE_011624,0.037434
EDGE_011625,-0.020396
EDGE_011626,0.003117
EDGE_011627,0.021213
EDGE_011628,-0.015859
EDGE_011629,0.012704
EDGE_011630,0.007331
EDGE_011631,-0.016230
EDGE_011632,-0.036160
EDGE_011633,-0.034449
EDGE_011634,0.046459
EDGE_011635,-0.002038
EDGE_011636,-0.020230
EDGE_011637,0.007708
EDGE_011638,0.014282
EDGE_011639,0.011666
EDGE_011640,-0.007019
EDGE_011641,0.092156
EDGE_011642,-0.059725
EDGE_011643,0.072370
EDGE_011644,0.016230
EDGE_011645,-0.060277
EDGE_011646,0.014387
EDGE_011647,-0.012236
EDGE_011648,-0.029388
EDGE_011649,-0.003117
EDGE_011650,0.019929
EDGE_011651,-0.011666
EDGE_011652,-0.037035
EDGE_011653,0.043435
EDGE_011654,-0.001248
EDGE_011655,0.036160
EDGE_011656,-0.009293
EDGE_011657,-0.014387
EDGE_011658,0.003258
EDGE_011659,-0.038263
EDGE_011660,-0.101004
EDGE_011661,-0.007708
EDGE_011662,-0.052816
EDGE_011663,-0.067397
EDGE_011664,0.001248
EDGE_011665,-0.012657
EDGE_011666,0.001994
EDGE_011667,0.015859
EDGE_011668,0.034545
EDGE_011669,-0.010803
EDGE_011670,-0.011729
EDGE_011671,-0.000435
EDGE_011672,-0.072370
EDGE_011673,0.101004
EDGE_011674,-0.076653
EDGE_011675,-0.043435
EDGE_011676,0.045306
EDGE_011677,0.029388
EDGE_011678,-0.008646
EDGE_011679,0.006716
EDGE_011680,0.009293
EDGE_011681,0.059725
EDGE_011682,0.003361
EDGE_011683,-0.003258
EDGE_011684,-0.017149
EDGE_011685,0.010803
EDGE_011686,0.029052
EDGE_011687,0.027267
EDGE_011688,0.076653
EDGE_011689,-0.052461
EDGE_011690,-0.041672
EDGE_011691,-0.041288
EDGE_011692,0.011438
EDGE_011693,0.038263
EDGE_011694,0.060277
EDGE_011695,-0.012784
EDGE_011696,0.041288
EDGE_011697,-0.022619
EDGE_011698,-0.029052
EDGE_011699,-0.006640
EDGE_011700,0.084515
EDGE_011701,-0.003361
EDGE_011702,-0.046534
EDGE_011703,0.043204
EDGE_011704,0.052461
EDGE_011705,-0.037953
EDGE_011706,-0.026303
EDGE_011707,0.067397
EDGE_011708,0.026621
EDGE_011709,-0.021389
EDGE_011710,-0.030891
EDGE_011711,0.020758
EDGE_011712,-0.025066
EDGE_011713,-0.053840
EDGE_011714,0.011391
EDGE_011715,0.002093
EDGE_011716,-0.006716
EDGE_011717,0.102636
EDGE_011718,-0.084515
EDGE_011719,-0.000927
EDGE_011720,0.037953
EDGE_011721,-0.014282
EDGE_011722,0.028967
EDGE_011723,0.017149
EDGE_011724,-0.013996
EDGE_011725,-0.005971
EDGE_011726,0.047421
EDGE_011727,-0.043204
EDGE_011728,0.053840
EDGE_011729,-0.019929
EDGE_011730,0.060464
EDGE_011731,-0.028967
EDGE_011732,0.057252
EDGE_011733,-0.011391
EDGE_011734,-0.002093
EDGE_011735,0.033022
EDGE_011736,0.043978
EDGE_011737,-0.102636
EDGE_011738,0.013996
EDGE_011739,-0.014779
EDGE_011740,0.021238
EDGE_011741,0.012784
EDGE_011742,-0.017035
EDGE_011743,0.034138
EDGE_011744,0.079094
EDGE_011745,0.037407
EDGE_011746,0.003034
EDGE_011747,0.024906
EDGE_011748,0.016060
EDGE_011749,-0.033022
EDGE_011750,0.108000
EDGE_011751,-0.057252
EDGE_011752,-0.037434
EDGE_011753,0.022619
EDGE_011754,-0.021238
EDGE_011755,0.029504
EDGE_011756,-0.108000
EDGE_011757,0.105035
EDGE_011758,-0.047421
EDGE_011759,0.021389
EDGE_011760,-0.034138
EDGE_011761,0.011801
EDGE_011762,-0.003034
EDGE_011763,-0.079094
EDGE_011764,0.000927
EDGE_011765,-0.016161
EDGE_011766,0.009559
EDGE_011767,-0.005101
EDGE_011768,-0.022437
EDGE_011769,-0.008447
EDGE_011770,0.011729
EDGE_011771,0.028357
EDGE_011772,-0.026621
EDGE_011773,0.032051
EDGE_011774,-0.012626
EDGE_011775,-0.011594
EDGE_011776,0.022437
EDGE_011777,0.005971
EDGE_011778,0.012658
EDGE_011779,-0.009156
EDGE_011780,0.045484
EDGE_011781,0.011594
EDGE_011782,0.014779
EDGE_011783,0.021182
EDGE_011784,-0.009406
EDGE_011785,0.057743
EDGE_011786,-0.045484
EDGE_011787,-0.027963
EDGE_011788,-0.009559
EDGE_011789,0.044434
EDGE_011790,0.087360
EDGE_011791,-0.032051
EDGE_011792,-0.011801
EDGE_011793,0.071144
EDGE_011794,-0.057743
EDGE_011795,-0.004938
EDGE_011796,0.007788
EDGE_011797,0.000000
EDGE_011798,-0.021182
EDGE_011799,-0.014495
EDGE_011800,-0.026378
EDGE_011801,0.021168
EDGE_011802,-0.087360
EDGE_011803,-0.071144
EDGE_011804,0.046113
EDGE_011805,0.016161
EDGE_011806,-0.044434
EDGE_011807,0.056756
EDGE_011808,0.155137
EDGE_011809,-0.155137
EDGE_011810,-0.046113
EDGE_011811,0.029172
EDGE_011812,-0.056756
EDGE_011813,-0.048972
EDGE_011814,0.123233
EDGE_011815,-0.007683
EDGE_011816,0.008447
EDGE_011817,0.000000
EDGE_011818,-0.012882
EDGE_011819,0.068177
EDGE_011820,-0.007974
EDGE_011821,0.027963
