segment_id,total_score,level_text,accident_rate_score,road_shape_score,road_scale_score,intersection_score,traffic_volume_score,explanation,detail_description,detail_source,detail_source_ref,detail_updated_at,computed_at
SEG_002932,40.2,보통,0.0,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002933,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002934,44.8,보통,0.0,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 100점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002935,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002936,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002937,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002938,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002939,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002940,32.8,보통,0.0,65,70,20,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002941,37.2,보통,0.0,65,70,50,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 50점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002942,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002943,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002944,37.2,보통,0.0,65,70,50,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 50점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002945,40.2,보통,0.0,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002946,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002947,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002948,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002949,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002950,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002951,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002952,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002953,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002954,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002955,37.2,보통,0.0,65,70,50,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 50점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002956,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002957,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002958,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002959,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002960,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002961,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002962,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002963,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002964,31.2,보통,0.0,65,70,10,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002965,40.2,보통,0.0,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002966,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002967,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002968,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002969,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002970,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002971,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002972,31.2,보통,0.0,65,70,10,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002973,43.2,보통,0.0,65,70,90,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 90점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002974,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002975,32.8,보통,0.0,65,70,20,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002976,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002977,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002978,31.2,보통,0.0,65,70,10,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002979,41.0,보통,0.0,65,70,75,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 75점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002980,46.0,보통,0.0,70,80,100,20,"서비스 도로, 좁은 도로, 복잡한 교차로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 100점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002981,44.8,보통,0.0,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 100점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002982,35.5,보통,0.0,70,80,30,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002983,46.0,보통,0.0,70,80,100,20,"서비스 도로, 좁은 도로, 복잡한 교차로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 100점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002984,32.8,보통,0.0,65,70,20,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002985,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002986,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002987,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002988,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002989,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002990,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002991,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002992,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002993,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002994,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002995,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002996,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로",이 구간은 서비스 도로(주차장 진입로 등)입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 80점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 20점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002997,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002998,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
SEG_002999,53.8,보통,36.0,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로",이 구간은 주거지역 도로입니다. 도로 폭이 좁아 차선 변경이나 회피가 어려울 수 있습니다(규모점수 70점). 주변에 신호등이나 횡단보도가 많아 교차로가 복잡합니다(교차로점수 100점). 교통량이 적어 여유롭게 주행할 수 있습니다(교통량점수 25점). 인근에 사고 이력이 있는 지점이 있습니다(사고율점수 36점).,LABELING_SCRIPT,labeling_difficulty.py,2026-02-16 01:31:58,2026-02-16 01:31:58
